Country Name,Country Code,Indicator Name,Indicator Code,Year,WB Value
United States,USA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,2016.0,62.211
United States,USA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,2016.0,66.08
United States,USA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,2016.0,68.513
United States,USA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2016.0,56.135
United States,USA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2016.0,71.721
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2016.0,1.08425738313417
United States,USA,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,2016.0,22.0930699626974
United States,USA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2016.0,57658.6708825722
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016.0,58206.6141931844
United States,USA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2016.0,3.33443559203764
United States,USA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2016.0,7.40835009300858
United States,USA,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2017.0,24.0313424638768
United States,USA,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,2017.0,817549000000.0
United States,USA,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,2017.0,1545610000000.0
United States,USA,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,2017.0,0.826237358583342
United States,USA,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2017.0,39.7301598645842
United States,USA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2017.0,2.74624450462334
United States,USA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2017.0,10.510450824598
United States,USA,Urban population growth (annual %),SP.URB.GROW,2017.0,0.871785260117191
United States,USA,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,2017.0,2.27519765248106
United States,USA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2017.0,14.9391233929999
United States,USA,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2017.0,16.4497022810785
United States,USA,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2017.0,5.88960634062058
United States,USA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2017.0,6.66370678008733
United States,USA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2017.0,6.25139142807046
United States,USA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,2017.0,7.15373526710964
United States,USA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,2017.0,6.95350991436603
United States,USA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,2017.0,67.1882972402473
United States,USA,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,2017.0,6.70590781098902
United States,USA,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,2017.0,6.52291677160893
United States,USA,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,2017.0,19.3705567603191
United States,USA,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,2017.0,6.13469672410694
United States,USA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2017.0,0.9
United States,USA,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,2017.0,0.15
United States,USA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2017.0,0.4
United States,USA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2017.0,60322.261424175
United States,USA,GDP per capita (current LCU),NY.GDP.PCAP.CN,2017.0,60322.2614241747
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2017.0,86.94
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,2017.0,93.57
United States,USA,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),EN.GHG.CO2.RT.GDP.KD,2017.0,0.259861268216797
United States,USA,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,2017.0,0.897249433815775
United States,USA,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,2017.0,1.3639948504474
United States,USA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,2017.0,1546273000000.0
United States,USA,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,2017.0,18.4341244378013
United States,USA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2017.0,2.28760063212961
United States,USA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2017.0,20.1648400564101
United States,USA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2017.0,82.058
United States,USA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2017.0,-0.453841679756109
United States,USA,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2017.0,2.76389458922837
United States,USA,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2017.0,3.58207288000919
United States,USA,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,2017.0,13.4411459994336
United States,USA,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2017.0,4.81998087771501
United States,USA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2017.0,6.73833414775129
United States,USA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2017.0,6.52369885505501
United States,USA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,2017.0,6.86748673057093
United States,USA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,2017.0,7.44091996562694
United States,USA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,2017.0,66.1219291236341
United States,USA,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,2017.0,65.0465903563105
United States,USA,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,2017.0,6.71294326460323
United States,USA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,2017.0,18.938947483366
United States,USA,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,2017.0,18.5037073626109
United States,USA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2017.0,8.9
United States,USA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2017.0,66458.0233734963
United States,USA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017.0,58703.1440780161
United States,USA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",EN.ATM.PM25.MC.T2.ZS,2017.0,0.0545981931093675
United States,USA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2017.0,100.0
United States,USA,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2017.0,100.0
United States,USA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,2017.0,10.5613241530477
United States,USA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,2017.0,46.9732089452742
United States,USA,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,2017.0,0.380349687566721
United States,USA,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,2017.0,23.0431321824393
United States,USA,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,2017.0,59.8894904478491
United States,USA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,2017.0,61.3709365092424
United States,USA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,2017.0,10.0991842432711
United States,USA,Rural population (% of total population),SP.RUR.TOTL.ZS,2017.0,17.942
United States,USA,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2017.0,2.82995536910297
United States,USA,"Population ages 65 and above, total",SP.POP.65UP.TO,2017.0,48570396.0
United States,USA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,2017.0,26628806.0
United States,USA,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2017.0,6.20602648679654
United States,USA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2017.0,6.57636176631076
United States,USA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,2017.0,6.00251012351524
United States,USA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,2017.0,6.75188075851979
United States,USA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,2017.0,6.51943779885956
United States,USA,"Population ages 15-64, male",SP.POP.1564.MA.IN,2017.0,109679493.0
United States,USA,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,2017.0,6.33480339054061
United States,USA,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,2017.0,6.22776503874907
United States,USA,"Population ages 0-14, male",SP.POP.0014.MA.IN,2017.0,31620877.0
United States,USA,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,2017.0,5.89265205355181
United States,USA,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,2017.0,99.1386422096721
United States,USA,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2017.0,0.2
United States,USA,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,2017.0,97.1520884326146
United States,USA,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,2017.0,98.3610875834628
United States,USA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,2017.0,93.12
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,2017.0,94.21
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,2017.0,85.22
United States,USA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2017.0,7.03250920102633
United States,USA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2017.0,0.229538476982603
United States,USA,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,2017.0,62.851
United States,USA,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,2017.0,97.222332853691
United States,USA,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,2017.0,0.0
United States,USA,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,2017.0,99.8499814479926
United States,USA,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,2017.0,99.8579011524293
United States,USA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,2017.0,0.0164350247258471
United States,USA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2017.0,100.0
United States,USA,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2017.0,100.0
United States,USA,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,2017.0,69.069
United States,USA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,2017.0,57.035
United States,USA,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,2017.0,77.556
United States,USA,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,2017.0,0.0
United States,USA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,2017.0,0.277272840949727
United States,USA,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,2017.0,2.02899148575643
United States,USA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2017.0,11.570554553542
United States,USA,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,2017.0,3.91171783929969
United States,USA,Urban population,SP.URB.TOTL,2017.0,266788716.0
United States,USA,Rural population,SP.RUR.TOTL,2017.0,58333412.0
United States,USA,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,2017.0,4.34832312300425
United States,USA,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2017.0,4.03178738909039
United States,USA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2017.0,21941590.0
United States,USA,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2017.0,5.23963639988093
United States,USA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2017.0,6.79759326292669
United States,USA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2017.0,6.32404747158777
United States,USA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,2017.0,6.54219051831496
United States,USA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,2017.0,6.99173877893864
United States,USA,"Population ages 15-64, total",SP.POP.1564.TO,2017.0,214977023.0
United States,USA,"Population ages 15-64, female",SP.POP.1564.FE.IN,2017.0,105297530.0
United States,USA,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,2017.0,6.38329027031004
United States,USA,"Population ages 0-14, total",SP.POP.0014.TO,2017.0,61574709.0
United States,USA,"Population ages 0-14, female",SP.POP.0014.FE.IN,2017.0,29953833.0
United States,USA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,2017.0,62.307
United States,USA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,2017.0,66.682
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2017.0,94.38
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,2017.0,92.69
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,2017.0,64.57
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,2017.0,98.37
United States,USA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,2017.0,68.418
United States,USA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2017.0,56.406
United States,USA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2017.0,72.128
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2017.0,1.8114763650572
United States,USA,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,2017.0,22.0524977318822
United States,USA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2017.0,58703.1440780161
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2017.0,60322.2614241747
United States,USA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2017.0,3.34317037021352
United States,USA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2017.0,7.79040584360488
United States,USA,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2018.0,23.7987512656892
United States,USA,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,2018.0,843414000000.0
United States,USA,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,2018.0,1664240000000.0
United States,USA,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,2018.0,0.908951089866846
United States,USA,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2018.0,39.2754901144667
United States,USA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2018.0,2.95741195061027
United States,USA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2018.0,13.5299938279588
United States,USA,Urban population growth (annual %),SP.URB.GROW,2018.0,0.767437430461766
United States,USA,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,2018.0,2.38495036348696
United States,USA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2018.0,15.2914866245804
United States,USA,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2018.0,16.8045870750637
United States,USA,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2018.0,5.98404511547617
United States,USA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2018.0,6.4939637461258
United States,USA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2018.0,6.29147973347672
United States,USA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,2018.0,7.17312308686778
United States,USA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,2018.0,6.84778443676017
United States,USA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,2018.0,67.0036917718621
United States,USA,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,2018.0,6.7080236364823
United States,USA,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,2018.0,6.40088184560011
United States,USA,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,2018.0,19.2029944940661
United States,USA,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,2018.0,6.05101877583724
United States,USA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2018.0,0.8
United States,USA,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,2018.0,0.15
United States,USA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2018.0,0.4
United States,USA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2018.0,63201.0458483768
United States,USA,GDP per capita (current LCU),NY.GDP.PCAP.CN,2018.0,63201.0458483771
United States,USA,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),EN.GHG.CO2.RT.GDP.KD,2018.0,0.260411290619747
United States,USA,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,2018.0,0.937106554763736
United States,USA,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,2018.0,1.33184938470413
United States,USA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,2018.0,1663982000000.0
United States,USA,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,2018.0,18.4240479764386
United States,USA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2018.0,2.23298346824415
United States,USA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2018.0,20.7111547755682
United States,USA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2018.0,82.256
United States,USA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2018.0,-0.58325455730801
United States,USA,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2018.0,2.80319688096472
United States,USA,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2018.0,3.73797053724403
United States,USA,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,2018.0,13.7933137340718
United States,USA,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2018.0,4.86719595237607
United States,USA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2018.0,6.71317068190657
United States,USA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2018.0,6.43474881646169
United States,USA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,2018.0,6.93682466968566
United States,USA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,2018.0,7.42052784861924
United States,USA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,2018.0,65.9220436398193
United States,USA,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,2018.0,64.8296181352416
United States,USA,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,2018.0,6.75109387262878
United States,USA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,2018.0,18.7864697356003
United States,USA,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,2018.0,18.3657947896947
United States,USA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2018.0,8.4
United States,USA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2018.0,68070.213421811
United States,USA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2018.0,60127.2102762459
United States,USA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2018.0,100.0
United States,USA,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2018.0,100.0
United States,USA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,2018.0,11.0391812324671
United States,USA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,2018.0,46.7380195254051
United States,USA,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,2018.0,0.490285362087199
United States,USA,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,2018.0,23.2513526336947
United States,USA,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,2018.0,60.2342245234461
United States,USA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,2018.0,58.9112087207058
United States,USA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,2018.0,9.40119945637513
United States,USA,Rural population (% of total population),SP.RUR.TOTL.ZS,2018.0,17.744
United States,USA,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2018.0,2.95396146967734
United States,USA,"Population ages 65 and above, total",SP.POP.65UP.TO,2018.0,49978419.0
United States,USA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,2018.0,27325770.0
United States,USA,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2018.0,6.28289375442678
United States,USA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2018.0,6.39469878702369
United States,USA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,2018.0,6.03782719389471
United States,USA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,2018.0,6.76966210349534
United States,USA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,2018.0,6.43289725762294
United States,USA,"Population ages 15-64, male",SP.POP.1564.MA.IN,2018.0,110039630.0
United States,USA,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,2018.0,6.34649358409097
United States,USA,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,2018.0,6.1163891310162
United States,USA,"Population ages 0-14, male",SP.POP.0014.MA.IN,2018.0,31536925.0
United States,USA,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,2018.0,5.82201777278087
United States,USA,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,2018.0,99.0159918051616
United States,USA,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2018.0,0.2
United States,USA,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,2018.0,97.2403422430939
United States,USA,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,2018.0,98.6936437483414
United States,USA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2018.0,7.00010376648536
United States,USA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2018.0,0.230024318160651
United States,USA,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,2018.0,62.871
United States,USA,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,2018.0,97.2190425771504
United States,USA,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,2018.0,0.0
United States,USA,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,2018.0,99.8513524623222
United States,USA,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,2018.0,99.8776817104343
United States,USA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,100.0
United States,USA,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2018.0,100.0
United States,USA,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,2018.0,69.055
United States,USA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,2018.0,57.078
United States,USA,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,2018.0,77.805
United States,USA,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,2018.0,0.0
United States,USA,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,2018.0,2.39834376448108
United States,USA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2018.0,10.4478866869562
United States,USA,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,2018.0,3.60289688506465
United States,USA,Urban population,SP.URB.TOTL,2018.0,268844029.0
United States,USA,Rural population,SP.RUR.TOTL,2018.0,57994170.0
United States,USA,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,2018.0,4.35387068922069
United States,USA,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2018.0,4.20102911572481
United States,USA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2018.0,22652649.0
United States,USA,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2018.0,5.29572580044088
United States,USA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2018.0,6.74595122891669
United States,USA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2018.0,6.23478093425165
United States,USA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,2018.0,6.60548444577756
