Country Name,Country Code,Indicator Name,Indicator Code,Year,WB Value,PM10,coordinates,parameter.name,parameter.units,parameter.displayName,period.label,period.interval
United States,USA,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,2020.0,24.258575647433,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2020.0,2.13686138176326,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2020.0,17.9444046004269,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2020.0,82.664,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2020.0,-0.206573932643283,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2020.0,2.86925871048183,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2020.0,4.02014929368299,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,2020.0,14.5626477654928,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2020.0,5.06920964132978,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2020.0,6.58066294998369,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2020.0,6.20490604472308,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,2020.0,7.0076409010192,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,2020.0,7.22395703785616,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,2020.0,65.5352308319268,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,2020.0,64.4033769283488,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,2020.0,6.72443212104441,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,2020.0,18.3928572241369,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,2020.0,17.9976995313566,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2020.0,8.0,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2020.0,67352.3871392801,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2020.0,59493.1459820135,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2020.0,100.0,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2020.0,100.0,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,2020.0,8.1599273057701,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,2020.0,57.2907201272149,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,2020.0,0.176683115369033,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,2020.0,21.8205595502172,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,2020.0,60.3902822848182,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,2020.0,60.1797719851552,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,2020.0,11.4910564449548,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,Rural population (% of total population),SP.RUR.TOTL.ZS,2020.0,17.336,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2020.0,3.14919292355531,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65 and above, total",SP.POP.65UP.TO,2020.0,53282717.0,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,2020.0,29002068.0,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2020.0,6.37204163170874,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2020.0,6.17334410452095,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,2020.0,6.21096781344479,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,2020.0,6.87503833692124,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,2020.0,6.36258221540656,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-64, male",SP.POP.1564.MA.IN,2020.0,111133680.0,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,2020.0,6.35427348089697,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,2020.0,5.97442284188289,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 0-14, male",SP.POP.0014.MA.IN,2020.0,31318046.0,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,2020.0,5.61283642406967,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,2020.0,98.7706909961407,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2020.0,0.18,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,2020.0,97.416931866832,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,2020.0,99.3587560780984,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2020.0,6.86127242110283,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2020.0,0.200040544897335,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,2020.0,61.746,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,2020.0,97.2128752607205,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,2020.0,0.0,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,2020.0,99.8540944909814,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,2020.0,99.9172428264441,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,100.0,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2020.0,100.0,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,2020.0,67.664,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,2020.0,56.201,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,2020.0,76.798,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,2020.0,0.0,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,2020.0,2.32688831947918,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2020.0,12.2022229579206,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,2020.0,3.18921925774319,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,Urban population,SP.URB.TOTL,2020.0,274053424.0,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,Rural population,SP.RUR.TOTL,2020.0,57473509.0,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,2020.0,4.40397896932996,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2020.0,4.53527819240698,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2020.0,24280648.0,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2020.0,5.51047345500233,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2020.0,6.58912458248039,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2020.0,6.00278331048876,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,2020.0,6.66154256181257,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,2020.0,6.80167889066784,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-64, total",SP.POP.1564.TO,2020.0,217266941.0,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-64, female",SP.POP.1564.FE.IN,2020.0,106133260.0,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,2020.0,6.41044026540406,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 0-14, total",SP.POP.0014.TO,2020.0,60977275.0,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 0-14, female",SP.POP.0014.FE.IN,2020.0,29659229.0,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,2020.0,61.316,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,2020.0,66.605,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,2020.0,67.116,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2020.0,55.7,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2020.0,71.72,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2020.0,-3.10649046252769,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,2020.0,21.9280430026418,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2020.0,59493.1459820135,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020.0,64411.3731779373,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2020.0,7.81485752365112,21.2,,pm10,µg/m³,,1year,1 year
United States,USA,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2021.0,9.17444449133091,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,2021.0,782031000000.0,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2021.0,3.65231110135565,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2021.0,15.9220948098952,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Urban population growth (annual %),SP.URB.GROW,2021.0,0.409854418961213,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,2021.0,2.73482069856461,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2021.0,16.4737700238047,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2021.0,18.0215024146039,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2021.0,6.19875317246772,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2021.0,6.2954563341445,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2021.0,6.60093210229305,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,2021.0,7.34057699054216,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,2021.0,6.73962125590897,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,2021.0,66.5274320164314,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,2021.0,6.70274995252922,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,2021.0,6.19472450745646,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,2021.0,18.5292268698632,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,2021.0,5.68799176659092,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2021.0,0.7,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,2021.0,0.13,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2021.0,0.4,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2021.0,71318.3073592183,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,GDP per capita (current LCU),NY.GDP.PCAP.CN,2021.0,71318.3073592183,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2021.0,93.8,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,2021.0,93.09,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),EN.GHG.CO2.RT.GDP.KD,2021.0,0.227981012134662,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,2021.0,1754300000000.0,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,2021.0,24.8763795808606,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2021.0,2.04366802376243,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2021.0,19.803133890634,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021.0,82.873,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2021.0,-1.05556749294016,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2021.0,2.90602039828772,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2021.0,4.12236706453483,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,2021.0,14.9433411137054,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2021.0,5.18013295231827,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2021.0,6.45391257801018,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2021.0,6.09135202108865,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,2021.0,7.02852456781423,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,2021.0,7.07555304163273,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,2021.0,65.380112850592,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,2021.0,64.2198217558301,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,2021.0,6.64651059581579,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,2021.0,18.1461171256033,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,2021.0,17.758675829566,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2021.0,8.6,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2021.0,71318.3073592183,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2021.0,62996.2893837444,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2021.0,100.0,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2021.0,100.0,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,2021.0,8.54186087252296,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,2021.0,57.4073150552855,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,2021.0,57.5274298542755,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,2021.0,11.1491430134237,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Rural population (% of total population),SP.RUR.TOTL.ZS,2021.0,17.127,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2021.0,3.27737028539556,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65 and above, total",SP.POP.65UP.TO,2021.0,54700985.0,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,2021.0,29751915.0,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2021.0,6.40127652840922,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2021.0,6.15989684861639,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,2021.0,6.32799891232876,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,2021.0,6.93339031852687,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,2021.0,6.36130896224142,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-64, male",SP.POP.1564.MA.IN,2021.0,111072719.0,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,2021.0,6.3590620985468,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,2021.0,5.9331634680729,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 0-14, male",SP.POP.0014.MA.IN,2021.0,30935985.0,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,2021.0,5.49017093512232,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,2021.0,98.6480405916302,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2021.0,0.17,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,2021.0,97.5052676800909,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,2021.0,99.6913122429769,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,2021.0,94.95,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,2021.0,95.14,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,2021.0,91.25,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2021.0,6.84011988140852,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2021.0,0.201378276437428,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,2021.0,61.659,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,2021.0,97.2099982208311,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,2021.0,0.0,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,2021.0,99.855465505311,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,2021.0,99.937023384449,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2021.0,100.0,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2021.0,100.0,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,2021.0,67.599,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,2021.0,56.091,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,2021.0,77.142,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,2021.0,0.0,22.6,,pm10,µg/m³,,1year,1 year
United States,USA,Urban population,SP.URB.TOTL,2021.0,275178949.0,22.6,,pm10,µg/m³,,1year,1 year
